,Unnamed: 0,authorid,preferred_name,institution,position,department,start,end,city,country,institution_map
22887,23250,~Tan_Li_Hui_Faith1,True,Ant International,Researcher,,2025.0,,Singapore,SG,Ant Group
22888,23251,~Tan_Li_Hui_Faith1,True,National University of Singapore,Undergrad student,,2021.0,2025.0,Singapore,SG,National University of Singapore
22889,23252,~Sheng_Zha1,False,Amazon,Researcher,,2013.0,,,,Amazon
22890,23253,~Drew_Arad_Hudson1,,Google DeepMind,Research Scientist,,2023.0,,London,GB,Google
22891,23254,~Peng_Ye5,True,Hong Kong University of Science and Technology,PhD student,,2021.0,,,HK,Hong Kong University of Science and Technology(Guangzhou)
22892,23255,~Xingyuan_Bu1,True,Alibaba Group,Researcher,,2021.0,,,CN,Alibaba Group
22893,23256,~Kaidi_Xu1,True,City University of Hong Kong,Associate Professor,,2025.0,,Hong Kong,HK,City University of Hong Kong
22894,23257,~Kaidi_Xu1,True,Drexel University,Assistant Professor,,2021.0,2025.0,Philadelphia,US,Drexel University
22895,23258,~Amir_Abdullah1,True,Thoughtworks,Researcher,,2025.0,,Provo,US,Thoughtworks
22896,23259,~Amir_Abdullah1,True,Cynch AI,Applied Scientist,,2023.0,2025.0,San Fransisco,US,Cynch AI
22897,23260,~Henry_Bart1,,Tulane University,Full Professor,,1992.0,,New Orleans,US,Tulane University
22898,23261,~Henry_Bart1,,Tulane University,Principal Researcher,,1992.0,,New Orleans,US,Tulane University
22899,23262,~Sungryull_Sohn1,False,LG AI Research,Researcher,,2021.0,,Ann Arbor,US,LG Electronics
22900,23263,~Zhengyang_Yu3,True,Australian National University,PhD student,,2023.0,2027.0,Canberra,AU,Australian National University
22901,23264,~Zhengyang_Yu3,True,General Electric,Intern,,2024.0,2024.0,,,General Electric
22902,23265,~Hadi_Hosseini4,True,Pennsylvania State University,Associate Professor,,2024.0,,,US,Pennsylvania State University
22903,23266,~Hadi_Hosseini4,True,Pennsylvania State University,Assistant Professor,,2020.0,2024.0,,US,Pennsylvania State University
22904,23267,~Letian_Wang1,True,University of Toronto,PhD student,,2022.0,,Toronto,CA,University of Toronto
22905,23268,~Joanna_Matthiesen1,True,Math Kangaroo USA NFP,Principal Investigator,,2020.0,,,,Math Kangaroo USA NFP
22906,23269,~Badr_MOUFAD1,True,École Polytechnique,PhD student,,2024.0,2026.0,,FR,École Polytechnique
22907,23270,~Maximilian_Beck1,True,Johannes Kepler University Linz,PhD student,,2021.0,,,,", Johannes Kepler Universität Linz"
22908,23271,~Jianqing_Song1,False,Nanjing University,PhD student,,2022.0,2027.0,Nanjing,CN,Nanjing University
22909,23272,~Rawal_Khirodkar1,True,Meta,Researcher,,2023.0,,Pittsburgh,US,Meta
22910,23274,~Liangxi_Liu3,False,Northeastern University,Researcher,,2024.0,2025.0,,US,Northeastern University
22911,23275,~Liangxi_Liu3,False,northeastern university,MS student,,2022.0,2024.0,,,Northeastern University
22912,23276,~Shaddin_Dughmi1,,University of Southern California,Associate Professor,,2018.0,,,,University of Southern California
22913,23277,~Yuxuan_Jiang1,True,University of Hong Kong,PhD student,,2024.0,,,HK,University of Hong Kong
22914,23278,~Yuxuan_Jiang1,True,"Tsinghua University, Tsinghua University",MS student,,2021.0,2024.0,,CN,"Tsinghua University, Beijing"
22915,23279,~Riddhiman_Bhattacharya1,True,Duke University,Postdoc,,2024.0,,,US,Duke University
22916,23280,~Riddhiman_Bhattacharya1,True,Purdue University,Postdoc,,2022.0,2024.0,,US,Purdue University
22917,23281,~Yibo_He1,True,Peking University,PhD student,,2022.0,,,CN,Peking University
22918,23282,~Lin_Chen18,True,University of Science and Technology of China,PhD student,,2023.0,,Hefei,CN,University of Science and Technology of China
22919,23283,~Lin_Chen18,True,University of Science and Technology of China,MS student,,2020.0,,Hefei,CN,University of Science and Technology of China
22920,23284,~Paul_G._Fahey1,False,Stanford University,Research Engineer,,2024.0,,Palo Alto,US,Stanford University
22921,23285,~Neil_Houlsby1,False,Google,Researcher,,2014.0,,Zurich,,Google
22922,23286,~Ashwin_G_Ramayya1,True,Stanford University,Assistant Professor,,2024.0,,,,Stanford University
22923,23287,~Gabriel_Synnaeve1,True,Facebook,Research Scientist,,2015.0,,,,Meta
22924,23288,~Hefei_Li1,True,East China Normal University,MS student,,2022.0,2024.0,,CN,East China Normal University
22925,23289,~Yibo_Yang2,True,King Abdullah University of Science and Technology,Research Scientist,,2023.0,,,SA,King Abdullah University of Science and Technology
22926,23290,~Kun_Wang12,True,Singapore University of Technology and Design,Postdoc,,2025.0,,,SG,Singapore University of Technology and Design
22927,23291,~Kun_Wang12,True,Nanjing University of Science and Technology,PhD student,,2019.0,2025.0,Nanjing,CN,Nanjing University of Science and Technology
22928,23292,~Seul_Lee1,True,Korea Advanced Institute of Science and Technology,PhD student,,2022.0,,,,Korea Advanced Institute of Science and Technology
22929,23293,~Sergey_Babkin1,True,Oculus,Principal Researcher,,2020.0,,,,Oculus
22930,23294,~Ke_Sun1,True,CSIRO's Data61,Principal Research Scientist,,2017.0,,,AU,"Commonwealth Scientific and Industrial Research Organisation, CSIRO"
22931,23295,~Ke_Sun1,True,Australian National University,Honorary Senior Lecturer,,2021.0,2024.0,,AU,Australian National University
22932,23296,~Xingzhuo_Guo1,True,"Tsinghua University, Tsinghua University",PhD student,,2023.0,,,CN,"Tsinghua University, Beijing"
22933,23297,~Trong_Nghia_Hoang1,False,Washington State University,Assistant Professor,,2023.0,,Pullman,US,Washington State University
22934,23298,~Yadong_Sun1,True,Jilin University,MS student,,2022.0,2025.0,Changchun,CN,Jilin University
22935,23299,~Mike_Zheng_Shou1,False,National University of Singapore,Assistant Professor,,2021.0,,Singapore,SG,National University of Singapore
22936,23301,~Markus_Zhang1,True,Stanford University,Undergrad student,,2024.0,2028.0,,,Stanford University
22937,23302,~Wei-Chen_Chiu3,False,National Yang Ming Chiao Tung University,Full Professor,,2024.0,,Hsinchu City,TW,National Yang Ming Chiao Tung University
22938,23303,~Wei-Chen_Chiu3,False,National Chiao Tung University,Associate Professor,,2020.0,2024.0,Hsinchu City,TW,National Chiao Tung University
22939,23304,~Weifeng_Ge2,False,Fudan University,Associate Professor,,2025.0,,Yangpu,CN,Fudan University
22940,23305,~Weifeng_Ge2,False,Fudan University,Assistant Professor,,2020.0,2025.0,Yangpu,CN,Fudan University
22941,23306,~Laszlo_Attila_Jeni1,,Carnegie Mellon University,Assistant Professor,,2019.0,,,US,Carnegie Mellon University
22942,23307,~Edwin_Zhang2,True,OpenAI,Researcher,,2024.0,,,US,OpenAI
22943,23308,~Edwin_Zhang2,True,Harvard University,PhD student,,2023.0,,Cambridge,US,Harvard University
22944,23309,~Vaggos_Chatziafratis1,True,"University of California, Santa Cruz",Assistant Professor,,2021.0,2027.0,Santa Cruz,US,University of California Santa Cruz
22945,23310,~Robert_C._Garrett1,True,Carnegie Mellon University,Researcher,,2024.0,,Pittsburgh,US,Carnegie Mellon University
22946,23311,~Robert_C._Garrett1,True,University of Illinois at Urbana-Champaign,PhD student,,2019.0,2024.0,Urbana,US,"Department of Computer Science, University of Illinois at Urbana Champaign"
22947,23312,~Guan-Ting_Liu1,False,NVIDIA Research Taiwan,Researcher,,2024.0,,,TW,NVIDIA Research Taiwan
22948,23313,~Guan-Ting_Liu1,False,"Department of computer science and information engineering, National Taiwan University",PhD student,,2020.0,2024.0,,TW,National Taiwan University
22949,23314,~Ruocheng_Guo1,False,Intuit AI,Researcher,,2025.0,,Mountain View,US,Intuit AI
22950,23315,~Ruocheng_Guo1,False,Bytedance Research,Researcher,,2022.0,2025.0,London,GB,ByteDance Inc.
22951,23316,~Zhi_Chen4,True,University of Southern Queensland,Lecturer,,2025.0,,Toowoomba,AU,University of Southern Queensland
22952,23317,~Zhi_Chen4,True,University of Queensland,Postdoc,,2023.0,2025.0,Brisbane,AU,University of Queensland
22953,23318,~Tatiana_Lopez-Guevara1,True,Google,Researcher,,2020.0,,,GB,Google
22954,23319,~Tarun_Mandapati1,True,Georgia Institute of Technology,Undergrad student,,2022.0,2025.0,Atlanta,US,Georgia Institute of Technology
22955,23320,~Hengshuang_Zhao2,False,The University of Hong Kong,Assistant Professor,,2021.0,,,HK,University of Hong Kong
22956,23321,~Alexander_G_Hauptmann1,,"School of Computer Science, Carnegie Mellon University",Full Professor,,2017.0,,Pittsburgh,US,Carnegie Mellon University
22957,23322,~Jonas_Ngnawe1,True,Université Laval,PhD student,,2021.0,,,CA,Université Laval
22958,23323,~Jonas_Ngnawe1,True,Mila-Quebec AI Institute,PhD student,,2021.0,,,CA,Montreal Institute of Learning Algorithms
22959,23324,~Seunggeun_Chi1,True,Purdue University,PhD student,,2021.0,,West Lafayette,US,Purdue University
22960,23325,~Andrey_Gromov1,True,Facebook,Research Scientist,,2022.0,,,,Meta
22961,23326,~Andrey_Gromov1,True,"University of Maryland, College Park",Assistant Professor,,2022.0,,,,"University of Maryland, College Park"
22962,23327,~Dekel_Galor1,True,"University of California, Berkeley",PhD student,,2023.0,2028.0,Berkeley,US,"University of California, Berkeley"
22963,23328,~Gyusam_Chang1,True,Korea University,PhD student,,2022.0,2027.0,Seoul,KR,Korea University
22964,23329,~Dazhong_Shen1,True,Nanjing University of Aeronautics and Astronautics,Associate Professor,,2025.0,,Nanjing,CN,Nanjing University of Aeronautics and Astronautics
22965,23330,~Dazhong_Shen1,True,Shanghai Artificial Intelligence Laboratory,Researcher,,2023.0,2024.0,Shanghai,CN,Shanghai Artificial Intelligence Laboratory
22966,23331,~Wei_Liu30,True,National University of Singapore,Researcher,,2025.0,2025.0,,SG,National University of Singapore
22967,23332,~Wei_Liu30,True,Huazhong University of Science and Technology,Postdoc,,2024.0,2025.0,,CN,Huazhong University of Science and Technology
22968,23333,~Wei_Liu30,True,Huazhong University of Science and Technology,PhD student,,2019.0,2024.0,,CN,Huazhong University of Science and Technology
22969,23334,~Mahdi_Karami2,False,"Research, Google",Researcher,,2024.0,,New York City,US,Google
22970,23335,~Mahdi_Karami2,False,University of Waterloo,Researcher,,2023.0,,Waterloo,CA,University of Waterloo
22971,23336,~Javier_A._Mas-Rosario1,True,Cellarity,Researcher,,2022.0,,Somerville,US,Cellarity
22972,23337,~Chloe_Trujillo1,True,"Computer Science Department, Stanford University",MS student,,2024.0,2026.0,,US,Stanford University
22973,23338,~Chloe_Trujillo1,True,"Computer Science Department, Stanford University",Undergrad student,,2021.0,2025.0,,,Stanford University
22974,23339,~Hikaru_Shindo1,True,TU Darmstadt,PhD student,,2020.0,,,DE,Technical University of Darmstadt
22975,23340,~Nicholas_Pellegrino1,True,University of Waterloo,PhD student,,2022.0,,Waterloo,CA,University of Waterloo
22976,23341,~Mingwei_Lin1,True,Fujian Normal University,Full Professor,,2020.0,,Fuzhou,,Fujian Normal University
22977,23342,~Rui_Pan4,True,University of Illinois at Urbana-Champaign,PhD student,,2024.0,,,US,"Department of Computer Science, University of Illinois at Urbana Champaign"
22978,23343,~Rui_Pan4,True,Hong Kong University of Science and Technology,MS student,,2020.0,2024.0,,HK,Hong Kong University of Science and Technology(Guangzhou)
22979,23344,~Juncheng_Hu1,True,National University of Singapore,MS student,,2024.0,2026.0,,SG,National University of Singapore
22980,23345,~Juncheng_Hu1,True,Northwestern Polytechnical University,Undergrad student,,2020.0,2024.0,Xi'an,CN,Northwestern Polytechnical University
22981,23346,~Jordan_W._Suchow1,False,Stevens Institute of Technology,Assistant Professor,,2019.0,2025.0,Hoboken,US,Stevens Institute of Technology
22982,23347,~Mengxiao_Zhu1,True,University of Science and Technology of China,Full Professor,,2020.0,,Hefei,CN,University of Science and Technology of China
22983,23348,~Syamantak_Kumar1,True,University of Texas at Austin,PhD student,,2023.0,,Austin,US,The University of Texas at Austin
22984,23349,~Timing_Yang1,True,Johns Hopkins University,Intern,,2024.0,2025.0,Baltimore,US,Johns Hopkins University
22985,23350,~Timing_Yang1,True,University of Southern California,MS student,,2023.0,2025.0,Los Angeles,US,University of Southern California
22986,23351,~Timing_Yang1,True,"Tsinghua University, Tsinghua University",Intern,,2023.0,2024.0,Beijing,CN,"Tsinghua University, Beijing"
22987,23352,~Christian_Coester1,True,University of Oxford,Associate Professor,,2022.0,,,,University of Oxford
22988,23353,~Dohyun_Kwon1,True,University of Seoul,Assistant Professor,,2023.0,,Seoul,KR,University of Seoul
22989,23354,~David_H_Brookes1,True,Dyno Therapeutics,Researcher,,2021.0,,,,Dyno Therapeutics
22990,23355,~Tingjin_Chu1,True,University of Melbourne,Lecturer,,2017.0,,,,University of Melbourne
22991,23356,~Zhengyu_Chen7,True,Wuhan University,MS student,,2023.0,2025.0,Wuhan,CN,Wuhan University
22992,23357,~Qianqian_Xie1,True,Wuhan University,Full Professor,,2025.0,,Wuhan,CN,Wuhan University
22993,23358,~Qianqian_Xie1,True,Yale University,Researcher,,2024.0,2025.0,New Haven,US,Yale University
22994,23359,~Qianqian_Xie1,True,Yale University,Postdoc,,2023.0,2024.0,New Haven,US,Yale University
22995,23360,~Zhengying_Liu2,True,Huawei Technologies Ltd.,Researcher,,2021.0,2024.0,,CN,Huawei Technologies Research & Development (UK) Ltd
22996,23361,~Fanzhi_Lu1,True,"Tsinghua University, Tsinghua University",Undergrad student,,2020.0,2024.0,,,"Tsinghua University, Beijing"
22997,23363,~István_Sárándi1,False,Eberhard-Karls-Universität Tübingen,Postdoc,,2023.0,,Tübingen,DE,University of Tübingen
22998,23364,~Hao_Cheng15,True,Hong Kong University of Science and Technology(Guangzhou),PhD student,,2022.0,2025.0,Guangzhou,CN,Hong Kong University of Science and Technology(Guangzhou)
22999,23365,~Luyao_Zhang1,True,Duke Kunshan University,Senior Research Scientist,,2021.0,,,CN,Duke Kunshan University
23000,23366,~Luyao_Zhang1,True,Duke Kunshan University,Assistant Professor,,2020.0,,,CN,Duke Kunshan University
23001,23367,~Qingyuan_Lu1,True,"University of California, Berkeley",Intern,,2022.0,,Berkeley,US,"University of California, Berkeley"
23002,23368,~Xiaoli_Tang1,True,Nanyang Technological University,PhD student,,2021.0,2025.0,na,SG,Nanyang Technological University
23003,23369,~Ting-Hsuan_Chen1,True,University of Southern California,MS student,,2024.0,2026.0,Los Angeles,US,University of Southern California
23004,23370,~Ting-Hsuan_Chen1,True,Bosch,Research Intern,,2025.0,2025.0,Sunnyvale,US,"Robert Bosch GmbH, Bosch"
23005,23371,~Ting-Hsuan_Chen1,True,National Yang Ming Chiao Tung University,Research Assistant,,2023.0,2024.0,Hsinchu,TW,National Yang Ming Chiao Tung University
23006,23372,~Eduardo_E._Veas1,,Know-Center GmbH,Principal Researcher,,2017.0,,,AT,Know-Center GmbH
23007,23373,~Eduardo_E._Veas1,,Technische Universität Graz,Full Professor,,2019.0,2024.0,,AT,Graz University of Technology
23008,23374,~Qinghua_Liu3,True,"Ohio State University, Columbus",PhD student,,2023.0,,Columbus,US,The Ohio State University
23009,23375,~Weishen_Pan1,True,"Weill Cornell Medicine, Cornell University",Research Associate,,2025.0,,,US,Cornell University
23010,23376,~Weishen_Pan1,True,"Weill Cornell Medicine, Cornell University",Postdoc,,2022.0,2025.0,,US,Cornell University
23011,23377,~Min-hwan_Oh1,True,Seoul National University,Associate Professor,,2024.0,,,KR,Seoul National University
23012,23378,~Min-hwan_Oh1,True,Seoul National University,Assistant Professor,,2020.0,2024.0,,KR,Seoul National University
23013,23379,~Kefan_Su1,False,"Peking University, Tsinghua University",PhD student,,2020.0,2025.0,,,"Tsinghua University, Beijing"
23014,23380,~Yiqi_Lin1,True,National University of Singapore,PhD student,,2024.0,2028.0,Singapore,SG,National University of Singapore
23015,23381,~Yiqi_Lin1,True,Shanghai AI Laboratory,Researcher,,2023.0,2024.0,Shanghai,CN,Shanghai Artificial Intelligence Laboratory
23016,23382,~Chunsheng_Shi2,False,Huazhong University of Science and Technology,MS student,,2023.0,2026.0,,,Huazhong University of Science and Technology
23017,23383,~Veer_Kejriwal1,True,Georgia Institute of Technology,Undergrad student,,2022.0,,Atlanta,US,Georgia Institute of Technology
23018,23384,~Pim_De_Haan1,True,CuspAI,Researcher,,2024.0,,,NL,CuspAI
23019,23385,~Pim_De_Haan1,True,University of Amsterdam,PhD student,,2019.0,2025.0,,NL,University of Amsterdam
23020,23386,~Pim_De_Haan1,True,Qualcomm,Researcher,,2019.0,2024.0,,NL,Qualcomm AI Research
23021,23387,~Zhaoqian_Su1,True,Vanderbilt University,Postdoc,,2022.0,,,,Vanderbilt University
23022,23388,~Xiaotian_Hao1,True,"university  of tianjin of china, Tianjin University",PhD student,,2020.0,,,,Tianjin University of Technology
23023,23389,~Angelo_Porrello1,False,"University of Modena and Reggio Emilia, AimageLab",Postdoc,,2022.0,2026.0,Modena,IT,University of Modena and Reggio Emilia
23024,23390,~Dong-Jun_Han1,True,Yonsei University,Assistant Professor,,2024.0,,,KR,Yonsei University
23025,23391,~Dong-Jun_Han1,True,Purdue University,Postdoc,,2023.0,2024.0,,US,Purdue University
23026,23392,~Bing_Li4,False,Clemson University,Associate Professor,,2025.0,,Greenville,US,Clemson University
23027,23393,~Bing_Li4,False,Clemson University,Assistant Professor,,2018.0,2025.0,Greenville,US,Clemson University
